class,cap-shape,cap-surface,cap-color,bruises,odor,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-color,ring-number,ring-type,spore-print-color,population,habitat,has_odor
e,k,s,g,f,n,w,b,p,e,missing,s,s,w,w,w,t,p,w,n,g,0
p,f,y,e,f,m,c,b,w,e,c,k,y,c,c,w,n,n,w,c,d,1
p,k,y,n,f,f,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,d,1
p,k,y,n,f,f,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,p,1
p,f,s,e,f,y,c,n,b,t,missing,s,s,w,w,w,o,e,w,v,d,1
p,x,s,n,f,s,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,d,1
p,k,y,n,f,s,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,p,1
p,k,y,c,f,m,c,b,y,e,c,k,y,c,c,w,n,n,w,c,d,1
p,k,y,n,f,s,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,d,1
e,k,s,w,f,n,w,b,g,e,missing,s,s,w,w,w,t,p,w,n,g,0
p,f,y,n,f,y,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,l,1
e,b,f,g,f,n,w,b,p,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,f,s,e,f,f,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,d,1
p,k,s,e,f,y,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,l,1
e,k,s,g,f,n,w,b,p,e,missing,k,s,w,w,w,t,p,w,s,g,0
e,x,s,g,f,n,w,b,p,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,k,s,e,f,y,c,n,b,t,missing,k,s,w,p,w,o,e,w,v,l,1
e,k,s,n,f,n,c,b,n,e,missing,s,s,o,o,n,o,p,y,c,l,0
e,f,y,p,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,0
e,b,s,w,f,n,w,b,g,e,missing,s,k,w,w,w,t,p,w,n,g,0
p,f,y,n,f,s,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,l,1
p,f,s,e,f,f,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,p,1
p,k,s,e,f,f,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,l,1
e,k,f,g,f,n,w,b,p,e,missing,s,s,w,w,w,t,p,w,n,g,0
e,x,f,w,f,n,w,b,p,e,missing,k,k,w,w,w,t,p,w,s,g,0
e,x,s,c,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,0
e,k,f,g,f,n,w,b,w,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,k,s,e,f,y,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,l,1
p,k,y,e,f,y,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,p,1
p,k,s,n,f,y,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,p,1
p,x,y,e,f,f,c,n,b,t,missing,s,k,w,p,w,o,e,w,v,p,1
e,k,s,n,f,n,c,b,o,e,missing,s,s,o,o,o,o,p,o,c,l,0
p,f,y,y,f,n,w,n,w,e,c,y,y,y,y,y,o,e,w,c,l,0
p,x,y,c,f,m,c,b,w,e,c,k,y,c,c,w,n,n,w,c,d,1
p,x,s,n,f,y,c,n,b,t,missing,s,s,w,w,w,o,e,w,v,d,1
e,x,y,p,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,v,p,0
p,k,y,n,f,s,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,p,1
e,k,s,g,f,n,w,b,g,e,missing,s,k,w,w,w,t,p,w,n,g,0
e,b,s,g,f,n,w,b,p,e,missing,s,k,w,w,w,t,p,w,s,g,0
p,k,s,e,f,f,c,n,b,t,missing,k,s,p,w,w,o,e,w,v,p,1
e,x,s,n,f,n,c,b,o,e,missing,s,s,o,o,n,o,p,b,v,l,0
e,b,s,n,f,n,c,b,o,e,missing,s,s,o,o,n,o,p,b,v,l,0
e,f,s,n,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,0
e,k,s,g,f,n,w,b,g,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,f,s,n,f,y,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,d,1
p,k,s,n,f,f,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,d,1
p,f,y,n,f,s,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,l,1
p,k,y,e,f,y,c,n,b,t,missing,k,s,w,p,w,o,e,w,v,d,1
p,k,s,n,f,f,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,l,1
p,k,s,e,f,y,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,p,1
e,b,s,w,f,n,w,b,w,e,missing,k,s,w,w,w,t,p,w,n,g,0
p,k,y,n,f,m,c,b,y,e,c,k,y,c,c,w,n,n,w,c,d,1
p,k,y,e,f,y,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,d,1
e,k,s,n,f,n,c,b,o,e,missing,s,s,o,o,o,o,p,y,v,l,0
p,k,s,e,f,f,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,p,1
e,b,s,w,f,n,w,b,w,e,missing,k,k,w,w,w,t,p,w,s,g,0
e,x,s,g,f,n,w,b,p,e,missing,k,k,w,w,w,t,p,w,s,g,0
p,k,s,n,f,s,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,l,1
p,k,y,n,f,y,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,p,1
p,k,s,n,f,f,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,d,1
p,k,y,e,f,f,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,p,1
p,k,s,e,f,s,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,l,1
p,k,y,n,f,y,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,p,1
e,b,s,g,f,n,w,b,p,e,missing,k,k,w,w,w,t,p,w,s,g,0
p,k,y,e,f,y,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,p,1
e,b,f,w,f,n,w,b,g,e,missing,s,k,w,w,w,t,p,w,s,g,0
p,c,y,y,f,n,w,n,y,e,c,y,y,y,y,y,o,e,w,c,l,0
p,x,s,n,f,s,c,n,b,t,missing,s,k,w,p,w,o,e,w,v,p,1
p,k,y,e,f,y,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,l,1
e,x,s,g,f,n,w,b,g,e,missing,s,s,w,w,w,t,p,w,s,g,0
e,b,s,n,f,n,c,b,n,e,missing,s,s,o,o,n,o,p,y,v,l,0
p,k,y,e,f,y,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,l,1
e,b,s,n,f,n,c,b,o,e,missing,s,s,o,o,o,o,p,n,c,l,0
p,k,y,e,f,y,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,l,1
p,k,y,e,f,f,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,l,1
p,k,s,e,f,y,c,n,b,t,missing,s,s,w,w,w,o,e,w,v,p,1
e,b,s,g,f,n,w,b,p,e,missing,s,s,w,w,w,t,p,w,s,g,0
e,k,s,n,f,n,c,b,n,e,missing,s,s,o,o,o,o,p,n,c,l,0
e,b,s,n,f,n,c,b,y,e,missing,s,s,o,o,n,o,p,n,v,l,0
p,x,s,n,f,f,c,n,b,t,missing,s,k,w,p,w,o,e,w,v,d,1
e,x,s,g,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,v,p,0
e,x,f,g,f,n,w,b,w,e,missing,k,s,w,w,w,t,p,w,s,g,0
p,k,s,n,f,s,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,l,1
e,k,f,g,f,n,w,b,p,e,missing,k,s,w,w,w,t,p,w,n,g,0
p,k,s,n,f,f,c,n,b,t,missing,k,s,w,p,w,o,e,w,v,p,1
p,k,y,e,f,y,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,d,1
p,k,y,n,f,s,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,d,1
e,f,s,p,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,0
p,k,y,n,f,f,c,n,b,t,missing,k,s,w,p,w,o,e,w,v,d,1
p,k,y,e,f,f,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,p,1
e,f,s,n,f,n,c,b,y,e,missing,s,s,o,o,n,o,p,b,c,l,0
p,k,y,e,f,f,c,n,b,t,missing,k,k,p,w,w,o,e,w,v,l,1
p,k,y,n,f,y,c,n,b,t,missing,k,k,w,w,w,o,e,w,v,d,1
p,k,y,n,f,y,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,d,1
p,f,y,n,f,s,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,p,1
p,k,s,e,f,f,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,p,1
p,k,y,e,f,s,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,l,1
e,x,s,n,f,n,c,b,n,e,missing,s,s,o,o,o,o,p,o,c,l,0
p,f,s,e,f,s,c,n,b,t,missing,k,s,w,p,w,o,e,w,v,p,1
e,k,s,g,f,n,w,b,p,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,k,s,e,f,s,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,l,1
p,k,s,e,f,y,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,l,1
e,f,s,n,f,n,c,b,n,e,missing,s,s,o,o,o,o,p,o,v,l,0
p,k,s,n,f,s,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,l,1
e,x,f,g,f,n,w,b,p,e,missing,s,k,w,w,w,t,p,w,s,g,0
e,k,s,n,f,n,c,b,n,e,missing,s,s,o,o,o,o,p,o,v,l,0
p,f,s,e,f,s,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,p,1
p,k,s,n,f,s,c,n,b,t,missing,s,s,w,w,w,o,e,w,v,d,1
e,f,y,n,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,0
e,x,f,g,f,n,w,b,g,e,missing,s,k,w,w,w,t,p,w,n,g,0
e,k,s,w,f,n,w,b,w,e,missing,k,s,w,w,w,t,p,w,n,g,0
e,b,s,n,f,n,c,b,n,e,missing,s,s,o,o,n,o,p,b,c,l,0
p,k,y,e,f,s,c,n,b,t,missing,k,k,w,w,w,o,e,w,v,p,1
p,k,y,e,f,y,c,n,b,t,missing,s,s,w,w,w,o,e,w,v,l,1
e,k,y,n,f,n,c,b,w,e,b,y,y,n,n,w,t,p,w,y,p,0
e,x,f,g,f,n,w,b,p,e,missing,k,k,w,w,w,t,p,w,s,g,0
p,k,s,n,f,f,c,n,b,t,missing,k,k,w,w,w,o,e,w,v,p,1
p,k,y,e,f,f,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,l,1
p,k,y,n,f,f,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,d,1
p,f,y,n,f,f,c,n,b,t,missing,s,k,w,p,w,o,e,w,v,l,1
e,f,s,n,f,n,c,b,y,e,missing,s,s,o,o,n,o,p,b,v,l,0
p,f,y,e,f,f,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,d,1
p,k,s,n,f,s,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,p,1
p,k,s,n,f,f,c,n,b,t,missing,s,k,w,p,w,o,e,w,v,l,1
e,b,s,n,f,n,c,b,n,e,missing,s,s,o,o,o,o,p,y,c,l,0
e,x,f,g,f,n,w,b,g,e,missing,k,s,w,w,w,t,p,w,n,g,0
p,k,s,n,f,s,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,p,1
p,k,y,n,f,f,c,n,b,t,missing,s,s,w,w,w,o,e,w,v,p,1
e,x,s,g,f,n,w,b,w,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,k,y,n,f,s,c,n,b,t,missing,k,k,w,w,w,o,e,w,v,d,1
p,k,s,e,f,s,c,n,b,t,missing,k,s,w,p,w,o,e,w,v,d,1
p,k,y,e,f,y,c,n,b,t,missing,s,k,w,p,w,o,e,w,v,l,1
e,b,s,n,f,n,c,b,o,e,missing,s,s,o,o,n,o,p,o,c,l,0
e,b,s,g,f,n,w,b,g,e,missing,s,k,w,w,w,t,p,w,s,g,0
p,x,y,e,f,m,c,b,w,e,c,k,y,c,c,w,n,n,w,c,d,1
p,k,s,n,f,f,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,p,1
p,k,y,e,f,f,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,d,1
p,k,y,e,f,y,c,n,b,t,missing,s,k,w,p,w,o,e,w,v,d,1
p,k,s,n,f,f,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,d,1
p,k,y,e,f,s,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,l,1
p,k,s,e,f,s,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,d,1
p,x,s,e,f,y,c,n,b,t,missing,k,s,p,w,w,o,e,w,v,p,1
p,k,s,e,f,s,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,d,1
p,k,s,n,f,y,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,d,1
e,b,f,g,f,n,w,b,w,e,missing,k,k,w,w,w,t,p,w,s,g,0
p,k,y,n,f,m,c,b,y,e,c,k,y,c,c,w,n,n,w,c,d,1
e,f,s,n,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,v,p,0
p,k,s,n,f,y,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,p,1
p,f,y,y,f,n,w,n,y,e,c,y,y,y,y,y,o,e,w,c,l,0
p,k,s,n,f,s,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,l,1
p,f,y,e,f,m,c,b,y,e,c,k,y,c,c,w,n,n,w,c,d,1
e,x,f,g,f,n,w,b,p,e,missing,s,s,w,w,w,t,p,w,n,g,0
p,k,y,n,f,y,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,d,1
p,k,s,n,f,s,c,n,b,t,missing,k,s,w,p,w,o,e,w,v,l,1
p,f,y,n,f,y,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,d,1
e,f,s,n,f,n,c,b,n,e,missing,s,s,o,o,o,o,p,y,c,l,0
p,k,y,n,f,s,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,d,1
p,f,y,n,f,f,c,n,b,t,missing,k,k,p,w,w,o,e,w,v,d,1
p,k,s,n,f,s,c,n,b,t,missing,k,k,w,w,w,o,e,w,v,p,1
p,f,y,e,f,s,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,l,1
p,k,s,n,f,s,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,p,1
p,x,y,e,f,s,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,d,1
p,k,y,n,f,y,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,p,1
e,x,s,w,f,n,w,b,p,e,missing,k,s,w,w,w,t,p,w,s,g,0
e,x,s,g,f,n,w,b,g,e,missing,s,k,w,w,w,t,p,w,s,g,0
e,x,f,w,f,n,w,b,w,e,missing,k,k,w,w,w,t,p,w,s,g,0
p,k,s,n,f,s,c,n,b,t,missing,k,s,p,w,w,o,e,w,v,d,1
p,k,s,e,f,f,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,d,1
p,k,y,e,f,y,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,p,1
p,k,s,e,f,f,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,d,1
p,k,s,n,f,y,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,p,1
p,k,y,n,f,f,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,l,1
p,k,y,e,f,y,c,n,b,t,missing,s,s,w,w,w,o,e,w,v,p,1
p,k,s,n,f,y,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,d,1
p,k,s,e,f,s,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,d,1
e,f,s,n,f,n,c,b,o,e,missing,s,s,o,o,n,o,p,o,c,l,0
p,f,s,n,f,s,c,n,b,t,missing,s,s,w,w,w,o,e,w,v,d,1
p,k,s,n,f,s,c,n,b,t,missing,k,k,p,w,w,o,e,w,v,l,1
e,x,s,g,f,n,w,b,g,e,missing,k,s,w,w,w,t,p,w,n,g,0
e,x,f,w,f,n,w,b,p,e,missing,s,s,w,w,w,t,p,w,n,g,0
p,k,y,n,f,s,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,d,1
e,x,s,n,f,n,c,b,n,e,missing,s,s,o,o,n,o,p,o,c,l,0
p,k,y,n,f,s,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,l,1
p,k,y,n,f,s,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,l,1
p,k,y,n,f,s,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,p,1
p,k,y,e,f,s,c,n,b,t,missing,k,s,p,w,w,o,e,w,v,l,1
p,k,s,n,f,f,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,l,1
e,b,s,n,f,n,c,b,y,e,missing,s,s,o,o,n,o,p,b,c,l,0
e,f,s,n,f,n,c,b,o,e,missing,s,s,o,o,o,o,p,n,c,l,0
e,b,s,w,f,n,w,b,g,e,missing,k,k,w,w,w,t,p,w,s,g,0
p,k,s,n,f,y,c,n,b,t,missing,k,k,p,w,w,o,e,w,v,l,1
e,x,s,n,f,n,c,b,n,e,missing,s,s,o,o,n,o,p,n,c,l,0
p,k,y,n,f,s,c,n,b,t,missing,k,s,p,w,w,o,e,w,v,d,1
e,b,f,g,f,n,w,b,g,e,missing,k,k,w,w,w,t,p,w,s,g,0
e,b,s,g,f,n,w,b,p,e,missing,k,s,w,w,w,t,p,w,n,g,0
p,x,s,n,f,s,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,d,1
e,x,s,n,f,n,c,b,n,e,missing,s,s,o,o,o,o,p,b,c,l,0
e,x,s,w,f,n,w,b,p,e,missing,s,k,w,w,w,t,p,w,n,g,0
e,x,s,n,f,n,c,b,w,e,b,y,y,n,n,w,t,p,w,y,p,0
e,k,s,g,f,n,w,b,g,e,missing,s,k,w,w,w,t,p,w,s,g,0
e,x,s,w,f,n,w,b,g,e,missing,k,k,w,w,w,t,p,w,n,g,0
p,f,y,c,f,m,c,b,y,e,c,k,y,c,c,w,n,n,w,c,d,1
e,x,s,n,f,n,c,b,y,e,missing,s,s,o,o,o,o,p,y,c,l,0
p,k,s,e,f,y,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,l,1
p,k,y,e,f,s,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,l,1
e,x,s,w,f,n,w,b,p,e,missing,k,s,w,w,w,t,p,w,n,g,0
e,k,f,w,f,n,w,b,g,e,missing,k,k,w,w,w,t,p,w,s,g,0
e,b,f,g,f,n,w,b,p,e,missing,k,s,w,w,w,t,p,w,s,g,0
e,k,s,n,f,n,c,b,n,e,missing,s,s,o,o,o,o,p,b,v,l,0
p,k,y,n,f,f,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,p,1
p,f,y,e,f,s,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,p,1
p,k,s,e,f,s,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,l,1
e,k,s,n,f,n,c,b,y,e,missing,s,s,o,o,n,o,p,n,v,l,0
e,f,s,p,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,v,p,0
p,k,y,n,f,f,c,n,b,t,missing,k,k,w,w,w,o,e,w,v,p,1
e,b,s,w,f,n,w,b,g,e,missing,k,s,w,w,w,t,p,w,s,g,0
p,k,s,e,f,y,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,p,1
e,k,s,w,f,n,w,b,p,e,missing,k,k,w,w,w,t,p,w,s,g,0
p,k,y,n,f,s,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,l,1
p,k,s,n,f,s,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,l,1
e,f,s,n,f,n,c,b,y,e,missing,s,s,o,o,o,o,p,b,c,l,0
p,k,s,n,f,y,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,l,1
p,k,y,e,f,f,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,d,1
e,x,s,n,f,n,c,b,n,e,missing,s,s,o,o,n,o,p,y,v,l,0
e,x,f,w,f,n,w,b,g,e,missing,k,k,w,w,w,t,p,w,n,g,0
e,x,f,g,f,n,w,b,w,e,missing,k,s,w,w,w,t,p,w,n,g,0
e,x,s,n,f,n,c,b,n,e,missing,s,s,o,o,n,o,p,b,v,l,0
p,k,s,n,f,y,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,p,1
p,k,y,e,f,y,c,n,b,t,missing,k,k,w,w,w,o,e,w,v,p,1
e,x,s,w,f,n,w,b,g,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,k,y,e,f,y,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,d,1
e,x,f,g,f,n,w,b,w,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,k,s,n,f,s,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,l,1
p,f,y,n,f,f,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,d,1
p,k,s,e,f,s,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,d,1
e,k,s,n,f,n,c,b,w,e,b,y,y,n,n,w,t,p,w,y,p,0
p,k,s,e,f,y,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,l,1
p,k,s,n,f,y,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,p,1
e,b,s,g,f,n,w,b,g,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,k,y,n,f,s,c,n,b,t,missing,k,k,p,w,w,o,e,w,v,l,1
p,k,s,n,f,f,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,p,1
e,k,f,g,f,n,w,b,w,e,missing,k,s,w,w,w,t,p,w,n,g,0
p,k,y,n,f,f,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,l,1
p,k,s,e,f,y,c,n,b,t,missing,s,k,w,p,w,o,e,w,v,l,1
p,k,y,n,f,s,c,n,b,t,missing,k,s,p,p,w,o,e,w,v,p,1
p,k,s,e,f,y,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,d,1
e,k,f,w,f,n,w,b,g,e,missing,s,k,w,w,w,t,p,w,n,g,0
p,k,y,e,f,y,c,n,b,t,missing,k,s,p,w,w,o,e,w,v,d,1
p,k,y,e,f,s,c,n,b,t,missing,k,k,p,w,w,o,e,w,v,d,1
e,b,f,w,f,n,w,b,g,e,missing,k,s,w,w,w,t,p,w,s,g,0
e,x,s,g,f,n,w,b,g,e,missing,s,s,w,w,w,t,p,w,n,g,0
e,b,s,g,f,n,w,b,w,e,missing,k,s,w,w,w,t,p,w,s,g,0
p,k,y,e,f,s,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,p,1
p,k,s,n,f,y,c,n,b,t,missing,s,k,w,w,w,o,e,w,v,p,1
p,k,y,e,f,y,c,n,b,t,missing,k,k,w,w,w,o,e,w,v,d,1
e,b,s,w,f,n,w,b,w,e,missing,s,k,w,w,w,t,p,w,s,g,0
p,f,s,e,f,f,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,d,1
p,k,s,n,f,s,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,d,1
e,k,s,w,f,n,w,b,p,e,missing,s,k,w,w,w,t,p,w,s,g,0
p,k,y,e,f,y,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,d,1
p,k,s,e,f,f,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,l,1
p,k,s,n,f,s,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,d,1
e,x,s,n,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,v,p,0
p,k,s,n,f,f,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,p,1
p,k,y,e,f,f,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,p,1
p,b,y,y,f,n,w,n,w,e,c,y,y,y,y,y,o,e,w,c,l,0
p,k,y,e,f,f,c,n,b,t,missing,k,k,w,p,w,o,e,w,v,l,1
e,x,s,n,t,n,c,b,w,e,b,s,s,w,w,w,t,p,w,y,p,0
p,k,s,e,f,f,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,p,1
e,k,f,g,f,n,w,b,p,e,missing,k,k,w,w,w,t,p,w,s,g,0
p,k,s,e,f,s,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,d,1
p,k,s,e,f,f,c,n,b,t,missing,k,k,p,w,w,o,e,w,v,d,1
p,k,s,n,f,y,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,l,1
p,k,y,n,f,y,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,l,1
e,x,f,g,f,n,w,b,p,e,missing,k,s,w,w,w,t,p,w,n,g,0
e,b,s,w,f,n,w,b,g,e,missing,k,s,w,w,w,t,p,w,n,g,0
p,k,y,e,f,s,c,n,b,t,missing,k,s,w,p,w,o,e,w,v,d,1
e,b,s,n,f,n,c,b,y,e,missing,s,s,o,o,o,o,p,n,c,l,0
p,k,y,e,f,y,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,p,1
p,k,s,e,f,y,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,p,1
e,b,s,g,f,n,w,b,g,e,missing,k,s,w,w,w,t,p,w,s,g,0
p,k,s,e,f,y,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,p,1
e,b,s,n,f,n,c,b,n,e,missing,s,s,o,o,n,o,p,o,v,l,0
p,f,s,n,f,y,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,p,1
p,k,s,e,f,y,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,d,1
p,k,s,n,f,y,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,l,1
p,k,y,n,f,y,c,n,b,t,missing,s,s,p,p,w,o,e,w,v,l,1
e,b,f,g,f,n,w,b,g,e,missing,s,s,w,w,w,t,p,w,n,g,0
e,k,s,w,f,n,w,b,g,e,missing,s,s,w,w,w,t,p,w,s,g,0
p,k,s,n,f,y,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,l,1
p,f,y,n,f,f,c,n,b,t,missing,k,k,p,p,w,o,e,w,v,d,1
e,x,s,w,f,n,w,b,p,e,missing,k,k,w,w,w,t,p,w,s,g,0
e,x,s,n,f,n,c,b,o,e,missing,s,s,o,o,o,o,p,b,c,l,0
p,k,s,n,f,s,c,n,b,t,missing,k,s,w,w,w,o,e,w,v,p,1
p,k,y,n,f,s,c,n,b,t,missing,s,s,w,w,w,o,e,w,v,l,1
e,k,s,n,f,n,c,b,o,e,missing,s,s,o,o,o,o,p,b,v,l,0
e,b,f,w,f,n,w,b,w,e,missing,k,k,w,w,w,t,p,w,s,g,0
e,x,s,w,f,n,w,b,w,e,missing,k,k,w,w,w,t,p,w,n,g,0
p,f,y,e,f,y,c,n,b,t,missing,s,s,p,w,w,o,e,w,v,p,1
p,k,y,e,f,f,c,n,b,t,missing,s,s,w,p,w,o,e,w,v,l,1
p,x,y,e,f,m,c,b,y,e,c,k,y,c,c,w,n,n,w,c,d,1
e,f,s,n,f,n,c,b,y,e,missing,s,s,o,o,n,o,p,y,c,l,0
p,k,s,n,f,f,c,n,b,t,missing,s,k,p,p,w,o,e,w,v,d,1
p,x,s,n,f,s,c,n,b,t,missing,k,k,p,w,w,o,e,w,v,d,1
p,k,y,e,f,s,c,n,b,t,missing,s,k,p,w,w,o,e,w,v,d,1
e,b,s,w,f,n,w,b,p,e,missing,s,s,w,w,w,t,p,w,s,g,0
e,b,s,g,f,n,w,b,p,e,missing,k,s,w,w,w,t,p,w,s,g,0
e,k,f,g,f,n,w,b,g,e,missing,k,s,w,w,w,t,p,w,n,g,0
